wine_upc,item_desc_truth,brand_family_truth,size_truth,color_truth,Period Descriptions,$,$ YA,9 Liter Equivs,9 Liter Equivs YA,Units,Units YA,Max Item %ACV Reach Where Dist WINE,Max Item %ACV Reach YA Where Dist WINE,$ Per Point of Max Item ACV,# Stores,# Stores Selling,$ per Store Selling,arp_truth,arp_ly_truth,prestige_truth
347582856300,BERECHE & FILS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,BERECHE & FILS,750ML,WHITE,Latest 52 Wks,4933.07,0.00,5.78,0.00,69.00,0.00,0.00%,0.00%,1644356.67,238866,18,277.23,$71.07,,
8175383046,KRUG SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,KRUG,750ML,PINK,Latest 52 Wks,4930.94,11538.57,1.11,2.52,13.00,30.00,0.00%,0.00%,205455.71,238866,9,541.33,$371.47,$382.34,
837582852533,H. BILLIOT FILS SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 750ML,H. BILLIOT FILS,750ML,PINK,Latest 52 Wks,4908.92,3570.57,6.33,5.00,76.00,60.00,0.00%,0.00%,258364.21,238866,18,272.72,$64.59,$59.51,
827582877355,KRUG SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 375ML,KRUG,375ML,PINK,Latest 52 Wks,4899.77,4892.12,0.96,1.08,23.00,26.00,0.00%,0.00%,445433.64,238866,9,544.42,$213.03,$188.16,
337582880793,ARMAND DE BRIGNAC ACE OF SPADES 750ML,ARMAND DE BRIGNAC,750ML,WHITE,Latest 52 Wks,4881.28,0.00,1.97,0.00,24.00,0.00,0.00%,0.00%,813546.50,238866,24,206.61,$206.58,,Prestige
8689108451,DUVAL-LEROY SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,DUVAL-LEROY,750ML,WHITE,Latest 52 Wks,4827.71,10801.21,1.83,3.58,22.00,43.00,0.00%,0.00%,193108.40,238866,13,371.36,$219.44,$251.19,
89236300095,ALBERT LEBRUN SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,ALBERT LEBRUN,750ML,WHITE,Latest 52 Wks,4800.42,3290.77,9.00,6.08,108.00,73.00,0.00%,0.00%,228591.43,238866,7,685.77,$44.45,$45.08,
837582852668,LAHERTE FRERES SPK CHAMPAGNE BLANC DE BLANC WHITE ORGANIC EXTRA BRUT CHAMPAGNE FRANCE 750ML,LAHERTE FRERES,750ML,WHITE,Latest 52 Wks,4800.08,4340.38,6.67,7.42,80.00,89.00,0.00%,0.00%,300005.00,238866,13,369.24,$60.0,$48.77,
657582849351,BILLECART-SALMON SPK CHAMPAGNE WHITE WHITE ORGANIC CHAMPAGNE FRANCE 1.5L,BILLECART-SALMON,1.5L,WHITE,Latest 52 Wks,4799.73,0.00,1.50,0.00,9.00,0.00,0.00%,0.00%,2399865.00,238866,2,2399.87,$533.3,,
347582837511,VIGNOBLE BRISEBARRE SPK CHAMPAGNE WHITE WHITE BRUT LOIRE VALLEY FRANCE 750ML,VIGNOBLE BRISEBARRE,750ML,WHITE,Latest 52 Wks,4751.76,0.00,15.90,0.00,191.00,0.00,0.00%,0.00%,791960.50,238866,17,273.94,$24.9,,
337582868275,R. DUMONT & FILS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,R. DUMONT & FILS,750ML,WHITE,Latest 52 Wks,4749.07,0.00,13.31,0.00,160.00,0.00,0.00%,0.00%,175891.44,238866,33,142.50,$29.74,,
327582884149,LAHERTE FRERES SPK CHAMPAGNE WHITE WHITE ORGANIC EXTRA BRUT CHAMPAGNE FRANCE 750ML,LAHERTE FRERES,750ML,WHITE,Latest 52 Wks,4684.50,4439.02,7.33,8.42,88.00,101.00,0.00%,0.00%,312300.00,238866,14,334.61,$53.23,$43.95,
827582855709,LALLIER SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 750ML,LALLIER,750ML,PINK,Latest 52 Wks,4669.61,3602.40,4.92,4.42,59.00,53.00,0.00%,0.00%,274682.94,238866,14,333.54,$79.15,$67.97,
357582809885,VVE FOURNY & FILS SPK CHAMPAGNE BLANC DE BLANC WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,VVE FOURNY & FILS,750ML,WHITE,Latest 52 Wks,4653.42,0.00,5.17,0.00,62.00,0.00,0.00%,0.00%,387785.00,238866,12,387.79,$75.06,,
89112600022,BRUNO PAILLARD SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,BRUNO PAILLARD,750ML,WHITE,Latest 52 Wks,4639.53,15794.37,5.29,18.80,63.00,226.00,0.00%,0.00%,98713.43,238866,27,170.77,$73.11,$70.02,
85803800214,CHAMPAGNE ANDRE CLOUET SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,CHAMPAGNE ANDRE CLOUET,750ML,PINK,Latest 52 Wks,4630.92,30509.32,7.90,46.66,95.00,560.00,0.00%,0.00%,201344.52,238866,20,232.66,$48.84,$54.49,
327776198703,DEVAUX SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,DEVAUX,750ML,PINK,Latest 52 Wks,4618.45,2642.67,7.88,4.41,95.00,53.00,0.00%,0.00%,256580.39,238866,38,120.97,$48.86,$49.99,
647582801316,CHAMPAGNE MOUZON LRX & FLS SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,CHAMPAGNE MOUZON LEROUX & FILS,750ML,WHITE,Latest 52 Wks,4609.21,2335.76,5.92,3.67,71.00,44.00,0.00%,0.00%,256067.22,238866,17,271.13,$64.92,$53.09,
347582828822,LECLERC BRIANT SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,LECLERC BRIANT,375ML,WHITE,Latest 52 Wks,4553.85,0.00,5.33,0.00,128.00,0.00,0.00%,0.00%,650549.86,238866,11,425.32,$35.58,,
304370900003,GH MUMM GRAND CORDON 750ML,GH MUMM,750ML,WHITE,Latest 52 Wks,4545.39,8033.05,8.14,16.44,98.00,197.00,0.00%,0.00%,349645.69,238866,31,145.51,$46.54,$40.72,
347582838974,GUY CHARLEMAGNE SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,GUY CHARLEMAGNE,750ML,WHITE,Latest 52 Wks,4510.37,0.00,6.31,0.00,76.00,0.00,0.00%,0.00%,751727.83,238866,13,351.49,$59.59,,
837582853096,CHAMPAGNE ANDRE CLOUET SPK CHAMPAGNE WHITE WHITE BRUT FRANCE 1.5L,CHAMPAGNE ANDRE CLOUET,1.5L,WHITE,Latest 52 Wks,4483.61,4514.02,7.67,7.83,46.00,47.00,0.00%,0.00%,560451.25,238866,9,498.18,$97.47,$96.04,
837582852795,CHAMPAGNE MARION-BOSSER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CHAMPAGNE MARION-BOSSER,750ML,WHITE,Latest 52 Wks,4457.01,4601.24,4.00,4.33,48.00,52.00,0.00%,0.00%,636715.71,238866,8,557.13,$92.85,$88.49,
77287060000,A.R. LENOBLE SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,A.R. LENOBLE,750ML,WHITE,Latest 52 Wks,4445.42,4531.91,4.86,5.02,58.00,60.00,0.00%,0.00%,296361.00,238866,22,203.62,$76.22,$75.29,
8175383208,MOET & CHANDON IMPERIAL 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,4418.18,11324.42,6.34,16.20,76.00,194.00,0.00%,0.00%,315584.21,238866,72,61.35,$58.07,$58.26,
327582804598,VEUVE CLICQUOT LA GRANDE DAME 1.5L,VEUVE CLICQUOT,1.5L,WHITE,Latest 52 Wks,4400.00,0.00,2.67,0.00,16.00,0.00,0.00%,0.00%,440000.00,238866,11,400.00,$275.0,,
7789054210,MOET & CHANDON VINTAGE ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,4369.53,7559.16,3.92,7.00,47.00,84.00,0.00%,0.00%,49653.75,238866,9,485.50,$92.97,$89.99,
347582845396,LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 3L,LOUIS ROEDERER,3L,WHITE,Latest 52 Wks,4368.82,0.00,4.55,0.00,14.00,0.00,0.00%,0.00%,1092205.75,238866,14,318.96,$319.99,,
89236300107,CHARLES DE CAZANOVE SPK CHAMPAGNE BLANC DE NOIR WHITE BRUT CHAMPAGNE FRANCE 750ML,CHARLES DE CAZANOVE,750ML,WHITE,Latest 52 Wks,4346.79,164.94,7.88,0.50,95.00,6.00,0.00%,0.00%,620970.14,238866,24,183.98,$45.99,$27.49,
8175380237,KRUG GRANDE CUVEE 750ML,KRUG,750ML,WHITE,Latest 52 Wks,4340.94,59637.98,1.52,23.47,18.00,282.00,0.00%,0.00%,289396.13,238866,9,476.56,$237.55,$211.73,Prestige
337582892023,BERECHE & FILS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,BERECHE & FILS,750ML,WHITE,Latest 52 Wks,4320.83,0.00,3.00,0.00,36.00,0.00,0.00%,0.00%,360069.42,238866,7,598.62,$119.95,,
647582801242,CHAMPAGNE SERGE MATHIEU SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CHAMPAGNE SERGE MATHIEU,750ML,WHITE,Latest 52 Wks,4314.48,771.20,6.83,1.33,82.00,16.00,0.00%,0.00%,287632.00,238866,13,331.88,$52.62,$48.2,
827582869245,EGLY-OURIET SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,EGLY-OURIET,750ML,WHITE,Latest 52 Wks,4311.49,3618.80,0.50,1.17,6.00,14.00,0.00%,0.00%,2155745.00,238866,3,1437.16,$718.58,$258.49,
827582865433,POL ROGER SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 375ML,POL ROGER,375ML,WHITE,Latest 52 Wks,4305.77,2371.83,6.13,3.83,147.00,92.00,0.00%,0.00%,478418.89,238866,13,331.21,$29.29,$25.78,
837582838312,DOM PERIGNON CHAMPAGNE 750ML,DOM PERIGNON,750ML,WHITE,Latest 52 Wks,4299.91,5571.19,0.58,1.17,7.00,14.00,0.00%,0.00%,2149955.00,238866,4,1074.98,$614.27,$397.94,Prestige
8175381682,RUINART SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 375ML,RUINART,375ML,PINK,Latest 52 Wks,4285.51,10728.27,3.04,7.38,73.00,177.00,0.00%,0.00%,612215.71,238866,7,612.22,$58.71,$60.61,
8175382474,MOET & CHANDON NECTAR ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,4279.46,1515.28,5.66,2.48,68.00,30.00,0.00%,0.00%,164594.58,238866,68,62.95,$62.97,$50.85,
84330400042,HENRIOT SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,HENRIOT,375ML,WHITE,Latest 52 Wks,4277.29,10137.67,5.79,14.28,139.00,343.00,0.00%,0.00%,178220.21,238866,35,122.66,$30.8,$29.59,
837582852559,CHAMPAGNE MOUZON LRX & FLS SPK CHAMPAGNE ROSE PINK EXTRA BRUT CHAMPAGNE FRANCE 750ML,CHAMPAGNE MOUZON LEROUX & FILS,750ML,PINK,Latest 52 Wks,4268.00,8736.13,4.00,9.08,48.00,109.00,0.00%,0.00%,284533.33,238866,12,355.67,$88.92,$80.15,
73459901604,LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,LOUIS ROEDERER,1.5L,WHITE,Latest 52 Wks,4244.82,47524.19,6.00,63.09,36.00,379.00,0.00%,0.00%,94329.33,238866,22,189.31,$117.91,$125.55,
328489011411,HENRIOT SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,HENRIOT,750ML,WHITE,Latest 52 Wks,4226.58,7963.97,7.59,13.99,91.00,168.00,0.00%,0.00%,120759.37,238866,47,89.61,$46.39,$47.43,
347582835077,PIERRE MONCUIT SPK CHAMPAGNE BLANC DE BLANC WHITE CHAMPAGNE FRANCE 750ML,PIERRE MONCUIT,750ML,WHITE,Latest 52 Wks,4205.00,0.00,1.50,0.00,18.00,0.00,0.00%,0.00%,1051250.00,238866,5,841.00,$233.61,,
827582879955,PAUL BARA SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,PAUL BARA,750ML,WHITE,Latest 52 Wks,4166.06,2794.33,5.83,4.00,70.00,48.00,0.00%,0.00%,245062.35,238866,15,277.74,$59.52,$58.22,
347582804510,CHAMPAGNE LEGRAS & HAAS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CHAMPAGNE LEGRAS & HAAS,750ML,WHITE,Latest 52 Wks,4148.07,0.00,5.58,0.00,67.00,0.00,0.00%,0.00%,259254.38,238866,15,276.54,$61.91,,
7789051233,LOUIS ROEDERER CRISTAL 750ML,LOUIS ROEDERER,750ML,WHITE,Latest 52 Wks,4079.87,19069.37,1.08,5.25,13.00,63.00,0.00%,0.00%,110266.76,238866,5,815.97,$313.84,$302.69,Prestige
65758200061,JACQUART SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,JACQUART,375ML,WHITE,Latest 52 Wks,4077.16,11026.14,5.99,19.29,144.00,463.00,0.00%,0.00%,86748.02,238866,26,158.52,$28.38,$23.82,
837582852757,LAHERTE FRERES SPK CHAMPAGNE ROSE PINK ORGANIC EXTRA BRUT CHAMPAGNE FRANCE 750ML,LAHERTE FRERES,750ML,PINK,Latest 52 Wks,4008.15,4264.48,5.50,7.17,66.00,86.00,0.00%,0.00%,267210.00,238866,13,308.32,$60.73,$49.59,
327582891033,LECLERC BRIANT SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,LECLERC BRIANT,750ML,PINK,Latest 52 Wks,3969.45,3607.76,4.08,4.08,49.00,49.00,0.00%,0.00%,264630.00,238866,17,233.50,$81.01,$73.63,
347582815735,A.R. LENOBLE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,A.R. LENOBLE,750ML,WHITE,Latest 52 Wks,3965.66,0.00,6.92,0.00,83.00,0.00,0.00%,0.00%,360514.55,238866,31,127.92,$47.78,,
8689108444,DUVAL-LEROY SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,DUVAL-LEROY,750ML,PINK,Latest 52 Wks,3954.99,4005.91,4.31,4.66,52.00,56.00,0.00%,0.00%,39949.42,238866,29,135.08,$76.46,$71.63,
355477000760,JOSE DHONDT SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,JOSE DHONDT,750ML,WHITE,Latest 52 Wks,3946.48,8780.59,5.67,12.67,68.00,152.00,0.00%,0.00%,281891.43,238866,7,563.78,$58.04,$57.77,
827582879290,BOLLINGER SPECIAL SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 750ML,BOLLINGER,750ML,PINK,Latest 52 Wks,3943.18,5195.32,5.17,8.08,62.00,97.00,0.00%,0.00%,262878.67,238866,15,262.88,$63.6,$53.56,
74516300043,GOUTORBE BOUILLOT SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,GOUTORBE BOUILLOT,750ML,WHITE,Latest 52 Wks,3940.92,1908.17,6.32,3.12,76.00,37.00,0.00%,0.00%,140747.07,238866,32,124.47,$51.98,$51.0,
69174517269,JEAN VESSELLE SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,JEAN VESSELLE,750ML,PINK,Latest 52 Wks,3926.02,1088.11,5.92,1.67,71.00,20.00,0.00%,0.00%,436224.44,238866,12,327.17,$55.3,$54.41,
8175383082,DOM PERIGNON CHAMPAGNE 750ML,DOM PERIGNON,750ML,WHITE,Latest 52 Wks,3919.49,1834.82,1.42,0.50,17.00,6.00,0.00%,0.00%,653248.33,238866,5,783.90,$230.56,$305.8,Prestige
357582820646,MOET & CHANDON IMPERIAL 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,3919.36,0.00,5.17,0.00,62.00,0.00,0.00%,0.00%,118768.48,238866,21,186.64,$63.22,,
85216500617,BOLLINGER GRANDE ANNEE 750ML,BOLLINGER,750ML,WHITE,Latest 52 Wks,3887.20,1089.93,1.57,0.58,19.00,7.00,0.00%,0.00%,388720.40,238866,18,218.46,$206.2,$155.7,Prestige
347582857517,BARON-FUENTE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,BARON-FUENTE,750ML,WHITE,Latest 52 Wks,3854.10,0.00,5.33,0.00,64.00,0.00,0.00%,0.00%,192705.00,238866,25,154.16,$60.22,,
657582849305,JOSEPH PERRIER SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,JOSEPH PERRIER,750ML,WHITE,Latest 52 Wks,3851.83,0.00,1.42,0.00,17.00,0.00,0.00%,0.00%,350166.36,238866,9,427.98,$226.58,,
347582836805,KRUG SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,KRUG,750ML,PINK,Latest 52 Wks,3819.96,0.00,0.75,0.00,9.00,0.00,0.00%,0.00%,477495.00,238866,6,636.66,$424.44,,
347582895962,GATINOIS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,GATINOIS,750ML,WHITE,Latest 52 Wks,3753.93,0.00,6.95,0.00,83.00,0.00,0.00%,0.00%,341265.91,238866,14,274.07,$44.99,,
347582829549,VILMART & CIE COEUR D CUV SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,VILMART & CIE,750ML,WHITE,Latest 52 Wks,3746.18,0.00,1.49,0.00,18.00,0.00,0.00%,0.00%,1.00,238866,3,1204.95,$209.87,,
837582853310,PAUL LAURENT SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,PAUL LAURENT,750ML,PINK,Latest 52 Wks,3732.08,5504.97,8.50,13.75,102.00,165.00,0.00%,0.00%,233255.00,238866,18,207.34,$36.59,$33.36,
357897000102,CHAPUY SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,CHAPUY,375ML,WHITE,Latest 52 Wks,3720.23,3707.40,7.51,7.39,180.00,177.00,0.00%,0.00%,95390.44,238866,23,164.74,$20.63,$20.92,
97871003537,JEAN LAURENT SPK CHAMPAGNE BLANC DE NOIR WHITE BRUT CHAMPAGNE FRANCE 750ML,JEAN LAURENT,750ML,WHITE,Latest 52 Wks,3711.48,2457.12,7.15,4.07,86.00,49.00,0.00%,0.00%,185573.80,238866,11,323.44,$43.28,$50.3,
8941936666,DELAMOTTE SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 375ML,DELAMOTTE,375ML,WHITE,Latest 52 Wks,3678.29,2754.83,3.67,2.79,88.00,67.00,0.00%,0.00%,122609.67,238866,22,170.17,$41.8,$41.12,
327582883126,CHAMPAGNE TELMONT SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 750ML,CHAMPAGNE TELMONT,750ML,PINK,Latest 52 Wks,3634.57,3181.62,3.67,3.58,44.00,43.00,0.00%,0.00%,242304.67,238866,13,279.58,$82.6,$73.99,
347582858519,BILLECART-SALMON CHAMPAGNE BRUT 750ML,BILLECART-SALMON,750ML,WHITE,Latest 52 Wks,3634.48,0.00,5.25,0.00,63.00,0.00,0.00%,0.00%,363448.00,238866,28,130.34,$57.69,,
347582840597,JACQUES SELOSSE SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,JACQUES SELOSSE,750ML,WHITE,Latest 52 Wks,3623.28,0.00,0.51,0.00,6.00,0.00,0.00%,0.00%,301939.75,238866,4,881.79,$590.4,,
347582836134,KRUG SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 750ML,KRUG,750ML,PINK,Latest 52 Wks,3600.00,0.00,0.75,0.00,9.00,0.00,0.00%,0.00%,720000.00,238866,5,720.00,$400.0,,
837582824538,DEUTZ SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 1.5L,DEUTZ,1.5L,WHITE,Latest 52 Wks,3597.05,2750.30,5.00,4.33,30.00,26.00,0.00%,0.00%,276696.15,238866,13,276.70,$119.9,$105.78,
8892818800,KORBEL SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,KORBEL,750ML,WHITE,Latest 52 Wks,3585.43,12735.91,18.75,35.50,225.00,426.00,0.00%,0.00%,275802.00,238866,77,46.53,$15.94,$29.9,
8678557032,GOSSET SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,GOSSET,375ML,WHITE,Latest 52 Wks,3573.55,0.00,5.33,0.00,128.00,0.00,0.00%,0.00%,510507.43,238866,11,333.76,$27.92,,
347582820688,RENE GEOFFROY SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 1.5L,RENE GEOFFROY,1.5L,PINK,Latest 52 Wks,3551.25,0.00,3.08,0.00,18.00,0.00,0.00%,0.00%,322840.55,238866,3,1142.25,$191.98,,
657582849026,CHAMPAGNE DIEBOLT-VALLOIS SPK CHAMPAGNE BLANC DE BLANC WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,CHAMPAGNE DIEBOLT-VALLOIS,750ML,WHITE,Latest 52 Wks,3510.00,0.00,5.42,0.00,65.00,0.00,0.00%,0.00%,501428.57,238866,6,585.00,$54.0,,
837582853197,CHAMPAGNE NOMINE-RENARD SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CHAMPAGNE NOMINE-RENARD,750ML,WHITE,Latest 52 Wks,3501.81,3300.37,2.83,2.83,34.00,34.00,0.00%,0.00%,269370.00,238866,10,350.18,$102.99,$97.07,
85870700604,CHEURLIN THOMAS SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,CHEURLIN THOMAS,750ML,WHITE,Latest 52 Wks,3501.15,7814.26,1.42,3.33,17.00,40.00,0.00%,0.00%,33664.90,238866,11,318.29,$205.95,$195.36,
8175382399,MOET & CHANDON IMPERIAL 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,3470.80,31662.75,5.22,39.38,63.00,473.00,0.00%,0.00%,315527.45,238866,33,105.79,$55.45,$67.01,
827582860255,DOM PERIGNON CHAMPAGNE 750ML,DOM PERIGNON,750ML,WHITE,Latest 52 Wks,3468.13,0.00,0.42,0.00,5.00,0.00,0.00%,0.00%,433516.25,238866,4,867.03,$693.63,,Prestige
657582849889,SAINT-CHAMANT SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,SAINT-CHAMANT,750ML,WHITE,Latest 52 Wks,3409.08,84.99,3.58,0.08,43.00,1.00,0.00%,0.00%,243505.71,238866,16,213.07,$79.28,$84.99,
8175382678,MOET & CHANDON MCIII 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,3407.74,13907.33,0.83,3.58,10.00,43.00,0.00%,0.00%,309794.55,238866,7,486.82,$340.77,$323.43,
347582846939,SADI MALOT SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.75L,SADI MALOT,1.75L,WHITE,Latest 52 Wks,3385.94,0.00,5.31,0.00,27.00,0.00,0.00%,0.00%,1128648.00,238866,14,247.20,$124.0,,
357582809852,PETIT & BAJAN SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,PETIT & BAJAN,750ML,WHITE,Latest 52 Wks,3341.36,0.00,3.83,0.00,46.00,0.00,0.00%,0.00%,477337.14,238866,7,477.34,$72.64,,
8838811290,NICOLAS FEUILLATTE PALMES D'OR ROSE 750ML,NICOLAS FEUILLATTE,750ML,PINK,Latest 52 Wks,3338.84,7855.29,1.42,3.50,17.00,42.00,0.00%,0.00%,151765.45,238866,13,256.83,$196.4,$187.03,
347582834544,ROSES DE JEANNE SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,ROSES DE JEANNE,750ML,WHITE,Latest 52 Wks,3318.75,1125.00,2.17,0.75,26.00,9.00,0.00%,0.00%,829687.50,238866,4,829.69,$127.64,$125.0,
8974430612,POL ROGER VINTAGE 750ML,POL ROGER,750ML,WHITE,Latest 52 Wks,3265.25,25901.74,2.08,20.28,25.00,243.00,0.00%,0.00%,204078.13,238866,16,204.08,$130.61,$106.43,
827582879297,VILMART & CIE COEUR D CUV SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,VILMART & CIE,750ML,WHITE,Latest 52 Wks,3263.13,3535.02,2.75,3.17,33.00,38.00,0.00%,0.00%,296648.18,238866,7,466.16,$98.88,$93.03,
18767400079,HATON SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,HATON,750ML,WHITE,Latest 52 Wks,3262.64,11445.80,8.44,27.34,101.00,328.00,0.00%,0.00%,163131.80,238866,31,104.81,$32.2,$34.89,
347582827287,J. VIGNIER SPK CHAMPAGNE BLANC DE BLANC WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,J. VIGNIER,750ML,WHITE,Latest 52 Wks,3252.80,0.00,5.22,0.00,63.00,0.00,0.00%,0.00%,295709.45,238866,3,1046.25,$51.98,,
337582847597,EGLY-OURIET SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,EGLY-OURIET,750ML,WHITE,Latest 52 Wks,3251.96,1638.22,2.30,1.14,28.00,14.00,0.00%,0.00%,1083987.33,238866,14,237.42,$118.0,$119.99,
85283210493,GH MUMM GRAND CORDON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,GH MUMM,1.5L,WHITE,Latest 52 Wks,3237.05,682.17,5.26,1.50,32.00,9.00,0.00%,0.00%,140741.43,238866,12,267.33,$102.61,$75.8,
357582809649,AGRAPART & FILS SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,AGRAPART & FILS,750ML,WHITE,Latest 52 Wks,3236.32,752.38,3.83,0.92,46.00,11.00,0.00%,0.00%,215754.67,238866,15,215.75,$70.35,$68.4,
8469250024,TAITTINGER COMTES DE CHAMPAGNE 750ML,TAITTINGER,750ML,WHITE,Latest 52 Wks,3223.82,1239.88,2.07,0.33,25.00,4.00,0.00%,0.00%,402977.13,238866,6,527.72,$129.73,$309.97,Prestige
657582833288,A.R. LENOBLE SPK CHAMPAGNE BLANC DE BLANC WHITE CHAMPAGNE FRANCE 750ML,A.R. LENOBLE,750ML,WHITE,Latest 52 Wks,3208.71,443.97,2.42,0.33,29.00,4.00,0.00%,0.00%,229193.57,238866,10,320.87,$110.65,$110.99,
357582810239,DEHOURS & FILS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,DEHOURS & FILS,750ML,WHITE,Latest 52 Wks,3195.63,0.00,3.08,0.00,37.00,0.00,0.00%,0.00%,213042.00,238866,14,228.26,$86.37,,
347582886965,CHAMPAGNE MINIERE F R SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,CHAMPAGNE MINIERE F R,750ML,WHITE,Latest 52 Wks,3186.11,0.00,2.89,0.00,35.00,0.00,0.00%,0.00%,531018.83,238866,17,183.68,$91.84,,
